id,manufacturer,name,certification_id,assurance_level,certification_date,archived_date,remark
987,黑龙江惠达科技发展有限公司,"惠达下一代互联网高性能网络审计系统 HDA-NET/V2.0",CNITSEC2012PRD0231,EAL3,2012-12-26,2015-12-25,NULL
988,北京网康科技有限公司,"互联网控制网关 NS-ICG V7.2.1",CNITSEC2012PRD0232,EAL3,2012-12-26,2015-12-25,NULL
989,华为技术有限公司,"HUAWEI USG9000安全网关 V3",CNITSEC2012PRD0233,EAL3,2012-12-26,2015-12-25,NULL
990,上海格尔软件股份有限公司,"格尔网络审计系统 Koal NAS V2.1.0",CNITSEC2012PRD0234,EAL3,2012-12-26,2015-12-25,NULL
991,北京天融信科技有限公司,"网络卫士网络审计系统 V3.1",CNITSEC2012PRD0235,EAL3,2012-12-26,2015-12-25,NULL
992,西安交大捷普网络科技有限公司,"捷普高性能网络信息审计系统 V3.0/1",CNITSEC2012PRD0236,EAL3,2012-12-26,2015-12-25,NULL
993,杭州安恒信息技术有限公司,"明御下一代互联网 WEB防御审计系统 V3.0.1",CNITSEC2012PRD0237,EAL3,2012-12-26,2015-12-25,NULL
994,深圳市深信服电子科技有限公司,"深信服互联网网络审计系统 AC 3.3HP R2",CNITSEC2012PRD0238,EAL3,2012-12-26,2015-12-25,NULL
995,上海银基信息安全技术有限公司,"AuditSec用户行为审计与控制系统 V1.1",CNITSEC2012PRD0239,EAL3,2012-12-26,2015-12-25,NULL
996,昆山中创软件工程有限责任公司,"下一代互联网网络审计系统 InforNNBA v3.1",CNITSEC2012PRD0240,EAL3,2012-12-26,2015-12-25,NULL
997,合肥昊特信息科技有限公司,"昊特网络审计系统 iMDA10000 V1.3.1",CNITSEC2012PRD0241,EAL3,2012-12-26,2015-12-25,NULL
998,北京神州绿盟科技有限公司,"绿盟安全审计系统 V5.6",CNITSEC2012PRD0244,EAL3,2012-12-26,2015-12-25,NULL
999,曙光信息产业（北京）有限公司,"曙光天罗 IPSec VPN TLFW-1000-Ⅰ V2.1",CNITSEC2012PRD0245,EAL3,2012-12-26,2015-12-25,NULL
1000,青岛以太科技股份有限公司,"网络审计系统 IAS-AH100000/V6.1",CNITSEC2012PRD0247,EAL3,2012-12-26,2015-12-25,NULL
1001,浙江远望电子有限公司,"远望综合审计系统 DPI(ywCAS-2011)V2.0.0",CNITSEC2012PRD0248,EAL3,2012-12-26,2015-12-25,NULL
1002,华为技术有限公司,"网络智能防护系统 HUAWEI NIP5000网络智能防护系统 V1.1（ IPv6版）",CNITSEC2012PRD0202,EAL3,2012-11-9,2015-11-8,NULL
1003,福建升腾资讯有限公司,"威讯桌面软件 V5.0（ for linux）",CNITSEC2012PRD0203,EAL1,2012-11-12,2015-11-11,NULL
1004,北京启明星辰信息安全技术有限公司,"天珣内网安全风险管理与审计系统 V6.6",CNITSEC2012PRD0204,EAL2,2012-11-12,2015-11-11,NULL
1005,北京神州绿盟科技有限公司,"绿盟网络入侵防护系统（百兆） V5.6",CNITSEC2012PRD0205,EAL3,2012-11-12,2015-11-11,NULL
1006,北京神州绿盟科技有限公司,"绿盟网络入侵防护系统（千兆） V5.6",CNITSEC2012PRD0206,EAL3,2012-11-12,2015-11-11,NULL
1007,北京神州绿盟科技有限公司,"绿盟网络入侵防护系统（万兆） V5.6",CNITSEC2012PRD0207,EAL3,2012-11-12,2015-11-11,NULL
1008,北京神州绿盟信息安全科技股份有限公司,"绿盟网络入侵防护系统（百兆） V5.6",CNITSEC2012PRD0208,EAL3,2012-11-12,2015-11-11,NULL
1009,北京神州绿盟信息安全科技股份有限公司,"绿盟网络入侵防护系统（千兆） V5.6",CNITSEC2012PRD0209,EAL3,2012-11-12,2015-11-11,NULL
1010,北京神州绿盟信息安全科技股份有限公司,"绿盟网络入侵防护系统（万兆） V5.6",CNITSEC2012PRD0210,EAL3,2012-11-12,2015-11-11,NULL
1011,北京奇虎科技有限公司,"360安全浏览器登录管理模块 V1.2.0.1071",CNITSEC2012PRD0211,EAL2,2012-11-19,2015-11-18,NULL
1012,北京启明星辰信息安全技术有限公司,"天清汉马 USG防火墙 V2.6（百兆）",CNITSEC2012PRD0192,EAL3,2012-8-30,2015-8-29,NULL
1013,北京启明星辰信息安全技术有限公司,"天清汉马 USG防火墙 V2.6（千兆）",CNITSEC2012PRD0193,EAL3,2012-8-30,2015-8-29,NULL
1014,北京启明星辰信息安全技术有限公司,"天清汉马 USG防火墙 V2.6（万兆）",CNITSEC2012PRD0194,EAL3,2012-8-30,2015-8-29,NULL
1015,网神信息技术（北京）股份有限公司,"网神 SecSIS3600安全隔离与信息交换系统 V2.0（千兆）",CNITSEC2012PRD0195,EAL3,2012-8-30,2015-8-29,NULL
1016,北京安码科技有限公司,"安码 WEB安全网关系统 SC-WAF-1000（千兆 V1.0)",CNITSEC2012PRD0196,EAL1,2012-8-30,2015-8-29,NULL
1017,沈阳东软系统集成工程有限公司,"东软 NetEye集成安全网关入侵防御系统 NISG6000-IPS（千兆） V4.2",CNITSEC2012PRD0197,EAL3,2012-8-30,2015-8-29,NULL
1018,北京神州绿盟科技有限公司,"绿盟网络入侵检测系统（百兆） V5.6",CNITSEC2012PRD0198,EAL3,2012-8-30,2015-8-29,NULL
1019,北京神州绿盟科技有限公司,"绿盟网络入侵检测系统（千兆） V5.6",CNITSEC2012PRD0199,EAL3,2012-8-30,2015-8-29,NULL
1020,北京神州绿盟信息安全科技股份有限公司,"绿盟网络入侵检测系统（百兆） V5.6",CNITSEC2012PRD0200,EAL3,2012-8-30,2015-8-29,NULL
1021,北京神州绿盟信息安全科技股份有限公司,"绿盟网络入侵检测系统（千兆） V5.6",CNITSEC2012PRD0201,EAL3,2012-8-30,2015-8-29,NULL
1022,北京启明星辰信息安全技术有限公司,"天清 web应用安全网关 v7.0（百兆）",CNITSEC2012PRD0187,EAL3,2012-7-17,2015-7-16,NULL
1023,北京启明星辰信息安全技术有限公司,"天清 web应用安全网关 v7.0（千兆）",CNITSEC2012PRD0188,EAL3,2012-7-17,2015-7-16,NULL
1024,盈世信息科技（北京）有限公司,"Coremail XT 电子邮件系统 v2.1",CNITSEC2012PRD0189,EAL3,2012-7-17,2015-7-16,NULL
1025,北京网御星云信息技术有限公司,"网 御入侵防护系统 v3.0（百兆 Power V-620IPS）",CNITSEC2012PRD0190,EAL3,2012-7-17,2015-7-16,NULL
1026,北京网御星云信息技术有限公司,"网 御入侵防护系统 v3.0（千兆 Power V-1220IPS）",CNITSEC2012PRD0191,EAL3,2012-7-17,2015-7-16,NULL
1027,江苏金陵科技集团公司,"专用隔离摆渡设备 (千兆） V3.0",CNITSEC2012PRD0175,EAL3,2012-5-7,2015-5-6,NULL
1028,网神信息技术（北京）股份有限公司,"网神 SecWAF3600 WEB应用防火墙系统 V4.0（千兆）",CNITSEC2012PRD0176,EAL1,2012-5-7,2015-5-6,NULL
1029,沈阳东软系统集成工程有限公司,"NetEye 防火墙 V3.2(百兆 /FW5120)",CNITSEC2012PRD0177,EAL3,2012-5-7,2015-5-6,NULL
1030,沈阳东软系统集成工程有限公司,"NetEye 防火墙 V3.2(千兆 /FW5200)",CNITSEC2012PRD0178,EAL3,2012-5-7,2015-5-6,NULL
1031,北京浪潮嘉信计算机信息技术有限公司,"浪潮操作系统安全增强系统 (for windows)V1.0",CNITSEC2012PRD0179,EAL1,2012-5-7,2015-5-6,NULL
1032,广东蓝盾信息安全技术有限公司,"蓝盾百兆入侵检测系统 BD-NIDS V2.0(FE)",CNITSEC2012PRD0180,EAL3,2012-5-21,2015-5-20,NULL
1033,广东蓝盾信息安全技术有限公司,"蓝盾千兆入侵检测系统 V2.0",CNITSEC2012PRD0181,EAL3,2012-5-21,2015-5-20,NULL
1034,广东蓝盾信息安全技术有限公司,"蓝盾百兆防火墙 V2.0",CNITSEC2012PRD0182,EAL3,2012-5-21,2015-5-20,NULL
1035,广东蓝盾信息安全技术有限公司,"蓝盾千兆防火墙 V2.0",CNITSEC2012PRD0183,EAL3,2012-5-21,2015-5-20,NULL
1036,恒生电子股份有限公司,"恒生投资赢家系统软件 V2.0",CNITSEC2012PRD0184,EAL2,2012-5-29,2015-5-28,NULL
1037,盛华瑞佳科技（北京）有限公司,"瑞佳内网安全产品 V7.0(千兆）",CNITSEC2012PRD0185,EAL1,2012-5-29,2015-5-28,NULL
1038,杭州合众信息技术股份有限公司,"合众内外网安全数据交换系统 v4.0",CNITSEC2010PRD0074,EAL1,2010-8-25,2013-8-24,NULL
1039,北京天融信科技有限公司,"网络卫士防火墙系统 NGFW4000-UF（千兆） V3",CNITSEC2012PRD0186,EAL3,2012-6-8,2015-6-7,NULL
1040,北京中金百富科技有限公司,"SLB-1000 分流器 V1.0（万兆）",CNITSEC2012PRD0170,EAL1,2012-4-13,2015-4-12,NULL
1041,网神信息技术（北京）股份有限公司,"网神 SecIDS 3600入侵检测系统（百兆 V4.0）",CNITSEC2012PRD0171,EAL3,2012-4-13,2015-4-12,NULL
1042,网神信息技术（北京）股份有限公司,"网神 SecIDS 3600入侵检测系统（千兆 V4.0）",CNITSEC2012PRD0172,EAL3,2012-4-13,2015-4-12,NULL
1043,北京星网锐捷网络技术有限公司,"锐捷防火墙 RG-WALL 160（百兆 )(V5.2）",CNITSEC2012PRD0173,EAL3,2012-4-17,2015-4-16,NULL
1044,北京星网锐捷网络技术有限公司,"锐捷防火墙 RG-WALL 1600（千兆 )(V5.2）",CNITSEC2012PRD0174,EAL3,2012-4-17,2015-4-16,NULL
1045,杭州迪普科技有限公司,"Dptech TAC 终端接入控制系统 V1",CNITSEC2012PRD0157,EAL1,2012-3-12,2015-3-11,NULL
1046,上海三星半导体有限公司,"三星智能卡芯片 S3FS9AG",CNITSEC2012PRD0158,EAL4+,2012-3-16,2015-3-15,NULL
1047,上海三星半导体有限公司,"三星智能卡芯片 S3FS9AF",CNITSEC2012PRD0159,EAL4+,2012-3-16,2015-3-15,NULL
1048,上海三星半导体有限公司,"三星智能卡芯片 S3FS9AU",CNITSEC2012PRD0160,EAL4+,2012-3-16,2015-3-15,NULL
1049,上海三星半导体有限公司,"三星智能卡芯片 S3FS9AV",CNITSEC2012PRD0161,EAL4+,2012-3-16,2015-3-15,NULL
1050,上海三星半导体有限公司,"三星智能卡芯片 S3FS9BE",CNITSEC2012PRD0162,EAL4+,2012-3-16,2015-3-15,NULL
1051,上海三星半导体有限公司,"三星智能卡芯片 S3FS92GM",CNITSEC2012PRD0163,EAL4+,2012-3-16,2015-3-15,NULL
1052,北京启明星辰信息安全技术有限公司,"天玥网络安全审计系统 V6.0（数据库型）",CNITSEC2012PRD0164,EAL3,2012-3-20,2015-3-19,NULL
1053,蓝盾信息安全技术股份有限公司,"蓝盾百兆入侵检测系统 DB-NIDS V2.0(FE)",CNITSEC2012PRD0152,EAL3,2012-2-6,2015-2-5,NULL
1054,蓝盾信息安全技术股份有限公司,"蓝盾千兆入侵检测系统 V2.0",CNITSEC2012PRD0153,EAL3,2012-2-6,2015-2-5,NULL
1055,北京同方微电子有限公司,"接触式智能卡芯片 THC20F17BD",CNITSEC2012PRD0154,EAL4+,2012-2-6,2015-2-5,NULL
1056,北京天融信科技有限公司,"网络卫士安全管理系统 V3.0",CNITSEC2012PRD0155,EAL3,2012-2-6,2015-2-5,NULL
1057,成都科来软件有限公司,"科来网络回溯分析系统 V3.0",CNITSEC2012PRD0156,EAL1,2012-2-6,2015-2-5,NULL
1058,网神信息技术（北京）股份有限公司,"网神 SecIPS 3600入侵防御系统（百兆 V1.1）",CNITSEC2012PRD0149,EAL3,2012-1-5,2015-1-4,NULL
1059,网神信息技术（北京）股份有限公司,"网神 SecIPS 3600入侵防御系统 (千兆 V1.1)",CNITSEC2012PRD0150,EAL3,2012-1-5,2015-1-4,NULL
1060,深圳市深信服电子科技有限公司,"深信服上网行为管理 V3.0（ AC-1200/千兆）",CNITSEC2012PRD0151,EAL1,2012-1-5,2015-1-4,NULL
1061,北京天行网安信息技术有限责任公司,"天行单向隔离光闸 (Topwalk-FGAP TG7250-F V1.0)( 千兆 )",CNITSEC2011PRD0142,EAL3,2011-12-12,2014-12-11,NULL
1062,上海三星半导体有限公司,"三星智能卡芯片 S3FC9AB",CNITSEC2011PRD0143,EAL4+,2011-12-12,2014-12-11,NULL
1063,上海三星半导体有限公司,"三星智能卡芯片 S3FC9AC",CNITSEC2011PRD0144,EAL4+,2011-12-12,2014-12-11,NULL
1064,上海三星半导体有限公司,"三星智能卡芯片 S3FC9BC",CNITSEC2011PRD0145,EAL4+,2011-12-12,2014-12-11,NULL
1065,上海三星半导体有限公司,"三星智能卡芯片 S3FC9AD",CNITSEC2011PRD0146,EAL4+,2011-12-12,2014-12-11,NULL
1066,网御神州科技（北京）有限公司,"网神 SecGate 3600 防火墙（百兆） V3.6.6.0",CNITSEC2011PRD0147,EAL3,2011-11-30,2014-11-29,NULL
1067,网御神州科技（北京）有限公司,"网神 SecGate 3600 防火墙（千兆） V3.6.6.0",CNITSEC2011PRD0148,EAL3,2011-11-30,2014-11-29,NULL
1068,联动优势科技有限公司,"联动优势金融移动信息服务系统 V2.0",CNITSEC2011PRD0134,EAL2,2011-11-1,2014-10-31,NULL
1069,赞嘉电子科技（北京）有限公司,"软猬甲终端安全保护系统客户端 V1.0",CNITSEC2011PRD0135,EAL2,2011-11-1,2014-10-31,NULL
1070,山东中创软件商用中间件股份有限公司,"InforSuite 应用服务器 V8",CNITSEC2011PRD0136,EAL1,2011-11-7,2014-11-6,NULL
1071,北京雄智伟业科技有限公司,"快客电邮电子邮件服务器系统 V1.0",CNITSEC2011PRD0137,EAL2,2011-11-7,2014-11-6,NULL
1072,深圳市思迪信息技术有限公司,"思迪安全交易软件 V2.0",CNITSEC2011PRD0138,EAL2,2011-11-7,2014-11-6,NULL
1073,北京同方微电子有限公司,"双界面智能卡芯片 THD20F06BD",CNITSEC2011PRD0139,EAL4+,2011-11-11,2014-11-10,NULL
1074,杭州迪普科技有限公司,"漏洞扫描系统 Dptech Scanner1000 V1",CNITSEC2011PRD0140,EAL1,2011-11-11,2014-11-10,NULL
1075,昆山兆芯科技有限公司,"跳码防伪认证系统 V1.0",CNITSEC2011PRD0141,EAL1,2011-11-11,2014-11-10,NULL
1076,网神信息技术（北京）股份有限公司,"网神 SecSSL3600安全接入网关系统 V5.0（千兆）",CNITSEC2011PRD0124,EAL1,2011-9-21,2014-9-20,NULL
1077,福建升腾资讯有限公司,"曦帆桌面管理系统 V3.0",CNITSEC2011PRD0125,EAL1,2011-9-21,2014-9-20,NULL
1078,山东中创软件商用中间件股份有限公司,"InforGuard 应用防火墙 V3",CNITSEC2011PRD0126,EAL1,2011-9-21,2014-9-20,NULL
1079,北京星网锐捷网络技术有限公司,"锐捷入侵检测系统 (百兆 )(V7.0)",CNITSEC2011PRD0127,EAL1,2011-9-21,2014-9-20,NULL
1080,广州网易计算机系统有限公司,"网易企业邮箱 NEMS2011 1.1",CNITSEC2011PRD0128,EAL2,2011-10-9,2014-10-8,NULL
1081,人民网股份有限公司,"人民网企业邮箱 NEMS2011 1.1",CNITSEC2011PRD0129,EAL2,2011-10-9,2014-10-8,NULL
1082,深圳市鑫金浪电子有限公司,"一体化加密网关 ESV-600A V6.4",CNITSEC2011PRD0130,EAL1,2011-10-9,2014-10-8,NULL
1083,华为技术有限公司,"Secoway USG2000 防火墙（百兆）（ V5.3)",CNITSEC2011PRD0131,EAL3,2011-10-12,2014-10-11,NULL
1084,华为技术有限公司,"Secoway USG5000 防火墙（千兆）（ V5.3)",CNITSEC2011PRD0132,EAL3,2011-10-12,2014-10-11,NULL
1085,北京安达信咨科技有限公司,"网络单行线安全隔离与文件单向导入系统 V7.0.1.0",CNITSEC2011PRD0133,EAL1,2011-10-12,2014-10-11,NULL
1086,蓝盾信息安全技术股份有限公司,"蓝盾千兆防火墙 V2.0",CNITSEC2011PRD0119,EAL3,2011-8-26,2014-8-25,NULL
1087,蓝盾信息安全技术股份有限公司,"蓝盾百兆防火墙 V2.0",CNITSEC2011PRD0120,EAL3,2011-8-26,2014-8-25,NULL
1088,北京东华合创科技有限公司,"东华桌面安全管理系统 V1.0",CNITSEC2011PRD0121,EAL1,2011-8-26,2014-8-25,NULL
1089,网御神州科技（北京）有限公司,"网神 SecSSM3600服务器安全加固与管理系统 V2.0",CNITSEC2011PRD0122,EAL1,2011-9-1,2014-8-31,NULL
1090,杭州迪普科技有限公司,"综合安全审计系统 Dptech UAG3000 V1(千兆 )",CNITSEC2011PRD0123,EAL1,2011-9-1,2014-8-31,NULL
1091,蓝盾信息安全技术股份有限公司,"蓝盾千兆防火墙 V2.0",CNITSEC2011PRD0119,EAL3,2011-8-26,2014-8-25,NULL
1092,蓝盾信息安全技术股份有限公司,"蓝盾百兆防火墙 V2.0",CNITSEC2011PRD0120,EAL3,2011-8-26,2014-8-25,NULL
1093,北京东华合创科技有限公司,"东华桌面安全管理系统 V1.0",CNITSEC2011PRD0121,EAL1,2011-8-26,2014-8-25,NULL
1094,网御神州科技（北京）有限公司,"网神 SecSSM3600服务器安全加固与管理系统 V2.0",CNITSEC2011PRD0122,EAL1,2011-9-1,2014-8-31,NULL
1095,杭州迪普科技有限公司,"综合安全审计系统 Dptech UAG3000 V1(千兆 )",CNITSEC2011PRD0123,EAL1,2011-9-1,2014-8-31,NULL
1096,中网通讯网络有限公司,"中网标记安全防火墙 NCLSFW（千兆 V7.0）",CNITSEC2011PRD0112,EAL1,2011-6-28,2014-6-27,NULL
1097,华为技术有限公司,"Secoway USG9000 防火墙（万兆）（ V5.3）",CNITSEC2011PRD0113,EAL3,2011-7-11,2014-7-10,NULL
1098,北京网御星云信息技术有限公司,"网御防火墙 V3.0（百兆）",CNITSEC2011PRD0114,EAL3,2011-7-15,2014-7-14,NULL
1099,北京网御星云信息技术有限公司,"网御防火墙 V3.0（千兆）",CNITSEC2011PRD0115,EAL3,2011-7-15,2014-7-14,NULL
1100,中国软件与技术服务股份有限公司,"中软主机监控与审计系统 V8.0",CNITSEC2011PRD0116,EAL1,2011-7-19,2014-7-18,NULL
1101,福建榕基软件股份有限公司,"榕基网络隐患扫描系统 RJ-iTop V3.0",CNITSEC2011PRD0117,EAL3,2011-7-25,2014-7-24,NULL
1102,联想（北京）有限公司,"联想 R525 G3增强型服务器 V2.0",CNITSEC2011PRD0118,EAL1,2011-7-25,2014-7-24,NULL
1103,北京启明星辰信息安全技术有限公司,"泰合信息安全运营中心系统 V3.0",CNITSEC2011PRD0109,EAL3,2011-6-9,2014-6-8,NULL
1104,中网通讯网络有限公司,"中网物理隔离网闸 X-GAP (千兆 V3.0)",CNITSEC2011PRD0110,EAL1,2011-6-9,2014-6-8,NULL
1105,普天信息技术研究院有限公司,"普天敏感信息安全保护系统 V1.0.0",CNITSEC2011PRD0111,EAL3,2011-6-9,2014-6-8,NULL
1106,联动优势科技有限公司,"联动优势彩信管理平台 V1.0",CNITSEC2011PRD0106,EAL2,2011-5-6,2014-5-5,NULL
1107,蓝盾信息安全技术股份有限公司,"蓝盾信息安全管理审计系统 S3000 bdaudit_v3.1",CNITSEC2011PRD0107,EAL1,2011-5-6,2014-5-5,NULL
1108,上海天存信息技术有限公司,"iGuard 网页防篡改系统 V3.0",CNITSEC2011PRD0108,EAL1,2011-5-12,2014-5-11,NULL
1109,北京启明星辰信息安全技术有限公司,"天清汉马 USG一体化安全网关 V2.6（百兆）",CNITSEC2011PRD0097,EAL3,2011-3-31,2014-3-30,NULL
1110,北京启明星辰信息安全技术有限公司,"天清汉马 USG一体化安全网关 V2.6（千兆）",CNITSEC2011PRD0098,EAL3,2011-3-31,2014-3-30,NULL
1111,北京启明星辰信息安全技术有限公司,"天清汉马 USG一体化安全网关 V2.6（万兆）",CNITSEC2011PRD0099,EAL3,2011-3-31,2014-3-30,NULL
1112,杭州迪普科技有限公司,"迪普 DPtech入侵防御系统 Conplat V1（千兆）",CNITSEC2011PRD0100,EAL3,2011-3-31,2014-3-30,NULL
1113,北京苍穹软件技术有限公司,"国土资源综合监管信息平台 V3.0",CNITSEC2011PRD0101,EAL1,2011-4-8,2014-4-7,NULL
1114,蓝盾信息安全技术股份有限公司,"蓝盾百兆防火墙 V2.0",CNITSEC2011PRD0102,EAL1,2011-4-13,2014-4-12,NULL
1115,蓝盾信息安全技术股份有限公司,"蓝盾千兆防火墙 V2.0",CNITSEC2011PRD0103,EAL1,2011-4-13,2014-4-12,NULL
1116,蓝盾信息安全技术股份有限公司,"蓝盾百兆入侵检测系统 BD-NIDS V2.0(FE)",CNITSEC2011PRD0104,EAL1,2011-4-13,2014-4-12,NULL
1117,蓝盾信息安全技术股份有限公司,"蓝盾千兆入侵检测系统 V2.0",CNITSEC2011PRD0105,EAL1,2011-4-13,2014-4-12,NULL
1118,网御神州科技（北京）有限公司,"网神 SecAV 3600防毒墙 V3.1（千兆）",CNITSEC2011PRD0090,EAL1,2011-3-3,2014-3-2,NULL
1119,深圳市茁壮网络股份有限公司,"iPanel 网上证券行情交易系统 (V1.0)",CNITSEC2011PRD0091,EAL1,2011-3-14,2014-3-13,NULL
1120,北京瑞星信息技术有限公司,"瑞星防毒墙 RSW-V2.0(千兆 )",CNITSEC2011PRD0092,EAL1,2011-3-14,2014-3-13,NULL
1121,北京星网锐捷网络技术有限公司,"锐捷入侵检测系统 (千兆 )(V7.0)",CNITSEC2011PRD0093,EAL1,2011-3-16,2014-3-15,NULL
1122,深圳市创真科技有限公司,"宏汇网上证券交易系统客户端 V5.3",CNITSEC2011PRD0094,EAL2,2011-3-22,2014-3-21,NULL
1123,北京诺君安信息技术有限公司,"诺君安芯片操作系统 NCOS V2.82",CNITSEC2011PRD0095,EAL4+,2011-3-22,2014-3-21,NULL
1124,安徽中新软件有限公司,"金盾抗拒绝服务系统 JDFW-GFW（ V8.2）",CNITSEC2011PRD0096,EAL1,2011-3-22,2014-3-21,NULL
1125,北京东方英卡数字信息技术有限公司,"DYK-Power 三模（ SIM/UIM/PIM）  COS V2.0",CNITSEC2011PRD0088,EAL4+,2011-2-16,2014-2-15,NULL
1126,北京同方微电子有限公司,"接触式智能卡芯片 THC80F08D",CNITSEC2011PRD0089,EAL4+,2011-2-18,2014-2-17,NULL
1127,山东中创软件商用中间件股份有限公司,"Inforguard 网页防篡改系统 V5",CNITSEC2011PRD0085,EAL1,2011-1-17,2014-1-16,NULL
1128,北京安信华科技有限公司,"安信华上网安全网关 Anchiva-A（千兆） V4.0",CNITSEC2011PRD0086,EAL1,2011-1-17,2014-1-16,NULL
1129,武汉市财富趋势科技有限责任公司,"通达信证券网上交易分析软件 V6.5",CNITSEC2011PRD0087,EAL2,2011-1-25,2014-1-24,NULL
1130,北京神州绿盟科技有限公司,"绿盟安全网关 V5.6（防火墙模块）",CNITSEC2011I&OE0006,自主原创,2011-1-11,2014-1-10,NULL
